timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
1919497,2161,1,196285,224922,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1949971,2002,1,195220,223661,-0.87,-1.57,9.22,-0.21,-0.48,0.16,25.93
1990209,1968,1,194767,223031,-0.64,-1.57,8.47,0.02,-0.25,0.01,25.93
2030181,1829,1,194600,221350,-0.14,-1.59,8.84,0.02,0.08,-0.00,25.93
2150197,1698,1,194558,220910,-1.19,-1.56,10.15,0.25,0.24,-0.02,25.93
2190183,1715,1,194605,220848,-1.02,-2.05,10.39,0.17,0.20,-0.07,25.93
2230181,1667,1,194729,221968,-1.22,-1.06,10.79,0.02,0.06,-0.05,25.93
2309182,1810,1,194641,222301,-1.35,-1.00,10.56,0.14,-0.06,-0.01,25.93
2349205,1776,1,194804,222404,-0.76,-1.81,9.83,0.15,0.05,-0.06,25.93
2389181,1728,1,193917,218264,-1.21,-0.91,10.78,0.16,0.07,-0.05,25.93
2449181,1788,1,192502,214440,-0.90,-1.65,10.03,-0.05,0.06,-0.09,25.93
2489199,1825,1,191859,213806,-0.62,-1.09,9.65,-0.30,-0.17,0.01,25.93
2529240,1779,1,192172,215385,-1.43,-0.98,9.41,-0.26,-0.05,0.09,25.93
2569202,1729,1,192623,216794,-0.99,-1.02,9.08,-0.20,-0.17,0.12,25.93
2609202,1731,1,192884,217755,-0.79,-0.94,8.53,-0.02,-0.23,-0.10,25.93
2649215,1636,1,193194,218847,-0.63,-1.02,8.91,0.12,-0.03,-0.06,25.93
2689202,1616,1,193474,219143,-0.96,-0.70,8.85,-0.04,-0.01,0.00,25.93
2729220,1620,1,193318,219364,-0.62,-1.05,9.60,-0.16,-0.02,-0.03,25.93
2848228,1467,1,193592,219858,-0.39,-1.21,9.87,0.02,0.07,-0.09,25.93
2888183,1601,1,193826,220456,-0.80,-0.86,10.46,0.04,0.03,-0.01,25.93
2928183,1638,1,194157,221167,-1.15,-0.53,10.39,-0.16,-0.14,0.12,25.93
2968889,1655,1,194232,221773,-1.07,-1.34,9.78,-0.18,-0.18,0.03,25.81
3009203,1644,1,194459,220677,-0.86,-1.41,9.79,0.09,-0.06,0.08,25.81
3049180,1706,1,193464,217525,-0.75,-0.99,9.52,0.03,-0.04,-0.06,25.81
3129203,1840,1,192930,217562,-0.56,-1.57,9.53,-0.13,-0.10,-0.09,25.81
3169216,1907,1,192954,217934,-0.95,-0.68,10.19,-0.00,-0.07,0.08,25.81
3209203,1988,1,193237,218864,-0.72,-1.08,9.56,-0.05,0.03,-0.08,25.81
3249199,1962,1,193577,219946,-0.33,-1.37,9.67,-0.05,0.04,-0.09,25.81
3289203,1968,1,194749,223022,-1.06,-0.38,10.36,0.00,0.07,-0.00,25.81
3368180,1954,1,195300,225110,-0.66,-0.79,9.28,-0.19,-0.15,-0.14,25.81
3429220,1674,1,195943,226147,-0.48,-0.83,8.86,0.08,-0.02,-0.11,25.81
3469200,1744,1,196434,227058,-0.17,-0.94,9.56,-0.17,-0.02,0.04,25.81
3559470,1935,1,196510,227884,-0.78,-1.33,9.30,-0.45,-0.40,-0.44,25.81
3587019,1993,1,196583,229119,-4.60,-128.47,16.55,-1.30,18.59,-1.02,25.81
3625987,2000,1,193940,215695,-4.60,-128.47,16.55,-1.30,18.59,-1.02,25.81
3768202,1994,1,190829,212947,-1.06,-1.88,11.19,0.20,0.33,0.06,25.81
3829173,2041,1,191259,216359,-1.23,-1.22,11.49,0.24,0.22,-0.06,25.81
3908181,2160,1,192784,220312,-0.72,-1.09,10.32,-0.28,-0.08,-0.05,25.81
3948216,2214,1,193541,222253,-0.89,-1.34,8.98,-0.45,-0.12,-0.11,25.81
3988902,2227,1,193227,221540,-0.55,-1.02,8.72,-0.50,-0.31,-0.11,25.99
4027224,2303,1,192146,219740,-0.73,-1.76,9.16,-0.13,-0.12,-0.21,25.99
4067220,2283,1,191928,219549,-0.26,-2.22,9.34,0.33,0.16,-0.08,25.99
4107182,2174,1,192410,220626,-0.45,-0.91,9.35,0.08,0.09,-0.02,25.99
4147178,2149,1,193189,222143,-0.14,-1.41,9.14,-0.27,0.09,-0.06,25.99
4187199,2081,1,194120,224487,-0.72,-0.91,9.50,-0.20,-0.05,0.10,25.99
4227198,2117,1,194364,222380,-0.67,-0.97,9.65,-0.23,0.02,0.04,25.99
4308190,1863,1,193670,220923,-1.06,-1.45,9.58,-0.02,-0.04,0.03,25.99
4348204,1868,1,191802,217819,-0.86,-1.66,9.82,0.04,0.18,-0.12,25.99
4448183,1719,1,191652,218524,-1.46,-0.80,10.63,0.01,-0.09,0.05,25.99
4488180,1716,1,192477,220125,-1.24,-1.98,10.22,-0.08,0.19,0.03,25.99
4528183,1703,1,192897,220854,-1.99,-0.90,10.73,0.02,-0.03,0.17,25.99
4588183,1630,1,192958,221527,-1.27,-1.02,9.99,0.14,-0.10,-0.09,25.99
4628203,1648,1,193432,222273,-1.16,-1.16,8.75,-0.04,-0.01,-0.05,25.99
4668216,1743,1,193716,223264,-0.89,-0.85,9.36,-0.39,-0.11,0.06,25.99
4708203,1617,1,193935,224308,-1.02,-1.16,8.74,-0.29,-0.16,-0.08,25.99
4748216,1690,1,194589,226186,-1.04,-0.94,8.87,-0.11,-0.29,0.14,25.99
4788204,1671,1,195279,227370,-1.02,-0.74,8.40,-0.02,-0.10,-0.09,25.99
4828216,1719,1,195660,228066,-1.19,-0.77,9.00,-0.11,0.02,-0.04,25.99
4868203,1716,1,195769,221026,-0.39,-1.61,9.00,-0.00,0.10,-0.18,25.99
4948199,1761,1,192267,218265,-1.17,-0.96,10.07,0.08,-0.02,-0.17,25.99
5088203,1851,1,191542,218835,-0.90,-2.18,10.40,0.24,0.13,-0.15,25.99
5167869,1702,1,192017,219859,-0.31,-1.50,10.43,-0.16,0.04,-0.02,26.15
5208203,1621,1,193005,221287,-0.40,-2.11,9.47,-0.16,0.13,0.08,26.15
5248183,1664,1,192953,221423,-0.48,-1.35,9.40,-0.18,-0.24,0.02,26.15
5288202,1906,1,193169,221976,-0.28,-2.61,8.43,-0.12,-0.13,0.06,26.15
5328203,1905,1,191659,218416,0.20,-2.04,9.91,0.11,0.09,0.00,26.15
5427152,2004,1,192168,216850,-1.02,-2.05,10.57,0.35,0.31,0.12,26.15
5566173,2117,1,191615,215402,-1.53,-1.62,11.07,-0.40,-0.17,-0.07,26.15
5606225,2195,1,193142,218528,-1.81,-2.21,10.05,0.05,0.34,0.22,26.15
5646173,2190,1,195019,221058,-1.38,-0.67,9.51,-0.05,0.06,0.04,26.15
5686183,2199,1,195031,220701,-0.10,-1.95,8.80,-0.42,-0.33,-0.22,26.15
5726216,2218,1,193122,219850,-1.39,-0.20,9.06,-0.05,-0.45,-0.14,26.15
5766217,2172,1,193543,221893,-1.23,-1.66,9.84,-0.04,0.03,0.14,26.15
5806208,2074,1,193854,222717,-0.84,-0.70,8.99,-0.07,-0.06,-0.11,26.15
5866217,2032,1,193648,223536,-1.39,-0.55,8.81,-0.29,-0.04,-0.10,26.15
5946216,1835,1,193641,223317,-1.32,-1.21,9.54,0.13,-0.13,-0.12,26.15
5986204,1787,1,193777,223854,-1.27,-1.52,8.48,0.17,0.08,-0.00,26.15
6026200,1801,1,194081,224847,-0.96,-0.68,8.52,-0.16,0.02,-0.02,26.15
6126203,1840,1,194063,222542,-1.08,-1.97,8.93,0.44,-0.07,0.04,26.15
6166870,1803,1,191778,217414,-1.03,-1.02,9.44,0.13,0.09,-0.21,25.97
6247182,1872,1,191601,217238,-1.25,-1.05,9.85,-0.15,-0.11,-0.10,25.97
6287216,1861,1,191441,217509,-1.56,-1.47,10.03,-0.06,-0.04,0.01,25.97
