timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
1920485,1931,1,185322,222747,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1950951,1925,1,185096,222094,0.34,-0.76,9.69,-0.03,-0.02,-0.00,30.45
1991196,1926,1,184833,221992,0.36,-0.78,9.94,-0.03,-0.02,-0.00,30.45
2031184,1923,1,184931,222058,0.37,-0.79,9.95,-0.03,-0.01,-0.00,30.45
2071184,1936,1,185021,222244,0.35,-0.79,9.96,-0.03,-0.01,-0.00,30.45
2111184,1942,1,184913,222323,0.34,-0.78,9.97,-0.03,-0.01,-0.01,30.45
2151184,1949,1,184978,221987,0.35,-0.77,9.94,-0.03,-0.02,-0.00,30.45
2191183,1937,1,184847,221794,0.35,-0.78,9.92,-0.03,-0.02,-0.00,30.45
2231185,1963,1,184937,222033,0.37,-0.78,9.98,-0.03,-0.01,-0.01,30.45
2271184,1957,1,185081,222474,0.36,-0.78,9.95,-0.04,-0.01,-0.00,30.45
2311184,1956,1,185245,223143,0.35,-0.77,9.94,-0.03,-0.01,-0.00,30.45
2351184,1967,1,185431,223603,0.33,-0.79,9.97,-0.04,-0.01,-0.01,30.45
2391185,1957,1,185553,223100,0.33,-0.79,9.96,-0.03,-0.01,-0.00,30.45
2431184,1962,1,185121,221756,0.36,-0.80,9.95,-0.04,-0.01,-0.01,30.45
2471185,1955,1,184769,221852,0.34,-0.81,9.95,-0.03,-0.01,-0.00,30.45
2511185,1961,1,184962,221963,0.34,-0.77,9.95,-0.03,-0.01,-0.01,30.45
2551185,1950,1,184868,222156,0.36,-0.78,9.96,-0.03,-0.01,-0.01,30.45
2591185,1958,1,185010,222294,0.36,-0.79,9.94,-0.03,-0.01,-0.01,30.45
2631184,1957,1,185178,222569,0.35,-0.80,9.98,-0.03,-0.01,-0.00,30.45
2671183,1963,1,185166,222246,0.38,-0.79,9.97,-0.03,-0.01,-0.00,30.45
2711185,1968,1,184913,221944,0.37,-0.79,9.97,-0.03,-0.01,-0.00,30.45
2751184,1971,1,184899,222048,0.37,-0.78,9.92,-0.03,-0.01,-0.01,30.45
2791185,1968,1,185021,222232,0.34,-0.78,9.94,-0.03,-0.01,-0.00,30.45
2831194,1961,1,184970,221971,0.36,-0.78,9.98,-0.03,-0.01,-0.00,30.45
2871184,1952,1,184798,221611,0.36,-0.76,9.96,-0.03,-0.01,-0.00,30.45
2911184,1959,1,184742,221375,0.34,-0.79,9.91,-0.03,-0.01,-0.01,30.45
2951185,1951,1,184681,221272,0.37,-0.80,9.96,-0.03,-0.01,-0.00,30.45
2991869,1950,1,184649,221170,0.38,-0.79,9.96,-0.03,-0.01,-0.01,30.31
3030193,1936,1,184558,220576,0.37,-0.76,9.96,-0.03,-0.01,-0.01,30.31
3070184,1941,1,184147,219265,0.35,-0.79,9.94,-0.03,-0.01,-0.00,30.31
3110184,1947,1,183752,218751,0.38,-0.81,9.96,-0.03,-0.01,-0.00,30.31
3150184,1946,1,183701,218621,0.38,-0.78,9.97,-0.03,-0.01,-0.01,30.31
3190184,1955,1,183696,218630,0.35,-0.77,9.98,-0.03,-0.01,-0.00,30.31
3230184,1951,1,183782,218870,0.34,-0.79,9.97,-0.03,-0.01,-0.01,30.31
3271184,1961,1,183876,219290,0.37,-0.80,9.98,-0.03,-0.01,-0.00,30.31
3311183,1961,1,184091,219657,0.37,-0.78,9.91,-0.03,-0.01,-0.00,30.31
3351185,1959,1,184166,220307,0.37,-0.76,9.96,-0.03,-0.01,-0.00,30.31
3391184,1977,1,184511,220972,0.34,-0.77,9.93,-0.04,-0.01,-0.00,30.31
3431184,1990,1,184722,221320,0.34,-0.81,9.93,-0.03,-0.01,-0.00,30.31
3471184,1987,1,184845,221624,0.38,-0.77,9.95,-0.03,-0.02,-0.00,30.31
3511184,2007,1,184934,222177,0.36,-0.77,9.96,-0.03,-0.01,-0.01,30.31
3551184,2003,1,185220,223018,0.37,-0.80,9.96,-0.03,-0.01,-0.01,30.31
3591184,2020,1,185477,223336,0.37,-0.78,9.98,-0.03,-0.01,-0.01,30.31
3631185,2025,1,185610,223456,0.37,-0.80,9.94,-0.03,-0.01,-0.00,30.31
3671184,2022,1,185310,221565,0.37,-0.80,9.97,-0.03,-0.01,-0.01,30.31
3711184,2017,1,184598,220359,0.37,-0.79,9.94,-0.03,-0.01,-0.01,30.31
3751185,2032,1,184371,220109,0.35,-0.80,9.96,-0.03,-0.01,-0.00,30.31
3791183,2026,1,184408,220122,0.38,-0.80,9.93,-0.03,-0.01,-0.01,30.31
3831184,2005,1,184291,220114,0.37,-0.79,9.94,-0.03,-0.01,-0.00,30.31
3871184,2006,1,184517,220753,0.36,-0.80,9.95,-0.03,-0.01,-0.00,30.31
3911185,2000,1,184807,221316,0.36,-0.81,9.96,-0.03,-0.01,-0.00,30.31
3951184,1994,1,184801,221196,0.39,-0.79,9.98,-0.03,-0.01,-0.00,30.31
3991184,1975,1,184690,221037,0.35,-0.79,9.98,-0.03,-0.01,-0.01,30.31
4031870,1948,1,184719,221108,0.36,-0.77,10.00,-0.03,-0.01,-0.00,30.31
4070184,1949,1,184647,221119,0.34,-0.80,9.94,-0.03,-0.01,-0.00,30.31
4110183,1925,1,184746,221621,0.36,-0.79,9.95,-0.04,-0.01,-0.01,30.31
4150185,1905,1,184982,222189,0.36,-0.79,9.92,-0.04,-0.00,-0.01,30.31
4190184,1888,1,185242,222847,0.36,-0.79,9.93,-0.03,-0.01,-0.01,30.31
4230185,1872,1,185411,223275,0.39,-0.77,9.95,-0.03,-0.01,-0.01,30.31
4271195,1854,1,185415,222926,0.35,-0.78,9.98,-0.03,-0.01,-0.00,30.31
4311185,1841,1,184865,220731,0.38,-0.80,9.95,-0.03,-0.01,-0.00,30.31
4351184,1827,1,184253,219829,0.39,-0.79,9.96,-0.03,-0.01,-0.00,30.31
4391185,1809,1,184200,219940,0.38,-0.80,9.94,-0.04,-0.01,-0.00,30.31
