timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
2418490,1854,1,212895,259349,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2448956,1970,1,213109,259428,-0.94,-1.57,9.89,0.08,-0.24,1.20,34.23
2489178,1966,1,213057,259545,-1.15,-1.42,9.68,0.11,-0.28,1.35,34.23
2529170,1923,1,213247,259981,-1.65,-1.38,10.19,-0.20,0.03,1.42,34.23
2569176,1968,1,213431,260073,-1.37,-1.43,10.13,-0.29,-0.09,1.41,34.23
2609191,1984,1,213310,259832,-0.86,-1.09,10.04,-0.11,-0.46,1.28,34.23
2649192,1977,1,213120,259602,-0.29,-0.99,9.83,0.04,-0.51,1.23,34.23
2689170,1984,1,213132,259500,-0.37,-0.80,10.00,0.20,-0.26,1.32,34.23
2729176,1917,1,213040,259127,-0.70,-0.46,10.41,0.39,-0.40,1.24,34.23
2769170,1915,1,212606,258637,0.05,-0.02,9.74,0.45,-0.64,1.07,34.23
2809164,1947,1,212513,258859,0.11,0.23,9.27,0.11,-0.17,1.03,34.23
2849141,1984,1,212568,258148,-0.27,0.12,9.96,-0.17,0.10,0.95,34.23
2889164,1889,1,212087,256911,-0.21,-0.05,9.73,-0.39,0.01,0.71,34.23
2929176,1943,1,212019,257731,0.03,0.05,9.73,-0.35,0.17,0.55,34.23
2969141,1962,1,212591,258432,-0.27,-0.21,10.25,-0.20,0.16,0.35,34.23
3009170,1942,1,212628,258971,0.26,-0.53,9.63,-0.25,-0.00,0.11,34.23
3049176,1949,1,212884,259460,-0.12,-0.85,10.28,-0.19,0.27,0.22,34.23
3089209,1967,1,212802,259513,-0.27,-0.77,10.35,-0.13,0.12,0.14,34.23
3129230,1966,1,212896,259893,-0.52,-1.01,10.35,0.00,0.07,0.07,34.23
3169160,1991,1,213196,260734,-0.85,-0.93,10.49,0.25,0.11,0.10,34.23
3209165,1927,1,213698,261374,-1.16,-0.88,10.52,0.39,-0.04,0.08,34.23
3249170,1968,1,213851,261429,-0.78,-0.67,9.48,0.37,-0.23,0.15,34.23
3289176,1923,1,213659,261272,0.04,0.07,8.80,-0.09,-0.03,-0.14,34.23
3329216,1829,1,213556,261024,-0.24,-0.93,10.02,-0.39,0.07,-0.35,34.23
3369192,1915,1,213303,260508,0.15,-1.33,9.93,-0.26,-0.20,-0.33,34.23
3409191,1337,1,212960,259646,0.21,-1.29,9.84,-0.10,-0.10,-0.24,34.23
3449192,1951,1,212729,259414,-0.49,-1.45,10.39,-0.01,0.04,-0.12,34.23
3489877,1882,1,212855,259653,-0.38,-1.28,10.07,0.04,-0.03,-0.02,34.21
3528191,1955,1,213107,259931,-0.34,-0.91,9.69,-0.16,-0.12,-0.04,34.21
3568209,1954,1,212810,259552,-0.13,-0.88,9.56,-0.36,-0.17,0.00,34.21
3608191,1979,1,212632,259298,0.04,-1.16,9.80,-0.33,0.05,0.11,34.21
